,text,reviewId,city,lan,5D,Reliability,Tangibility,Empathy,Responsiveness,Assurance
4042,Never got my order right and on top they scream at you if you say something.,ChdDSUhNMG9nS0VJQ0FnSUN0NFA3NHV3RRAB,New York,en,"Reliability, Empathy",True,False,True,False,False
4066,"The service and food are excellent. The venue is not easy to find because scaffolding obscures the name of the restaurant in the window. The correct address is 4927 Broadway, not 4931 as listed on Google maps.",ChZDSUhNMG9nS0VJQ0FnSUNsLUwtNEpBEAE,New York,en,Reliability,True,False,False,False,False
4073,"Omg the food and service is amazing and the drink is something sweet but if not bad ,I loved",ChZDSUhNMG9nS0VJQ0FnSURENnBxU0l3EAE,New York,en,"Tangibility, Empathy",False,True,True,False,False
4102,"I liked the dish but not the price. The salad was not fresh and neither was the fish. Me gusto el Plato pero no el precio, la ensalada no estaba fresca y el pescado tampoco.",ChdDSUhNMG9nS0VJQ0FnSUNqZ0ttU3BRRRAB,New York,en,Assurance,False,False,False,False,True
4110,Food was good here,ChdDSUhNMG9nS0VJQ0FnSUNzNUk3SnNRRRAB,New York,en,Reliability,True,False,False,False,False
4113,Came in for a quick bite earlier this week for dinner. Service was prompt and food was cooked fresh to order. There is a HUGE variety of option on the menu. I ordered the chicken sopes and birria tacos. Everything was good although I wish it had more flavor.,ChdDSUhNMG9nS0VJQ0FnSUMxamRfNHBnRRAB,New York,en,"Responsiveness, Tangibility",False,True,False,True,False
4118,Employees refuse to believe that they got an order wrong and are incredibly rude when confronted about the incorrect order.,ChdDSUhNMG9nS0VJQ0FnSUQ1MHBTNS1RRRAB,New York,en,Assurance,False,False,False,False,True
4124,Great food and friendly staff.,ChZDSUhNMG9nS0VJQ0FnSUREaUozbWRBEAE,New York,en,Assurance,False,False,False,False,True
4128,Queen of taco? More like queen of TERRIBLE. I had chicken “tacos” from here and they were so bad it’s not even funny. The chicken tasted old and was so dry. Like not even a little moist. My recommendation: find another taco place. You’ll thank me later. Bye,ChdDSUhNMG9nS0VJQ0FnSURkNkxIODFnRRAB,New York,en,Reliability,True,False,False,False,False
4134,Chicken is good but there’s one staff who is very rude and makes me not want to eat there anymore.,ChdDSUhNMG9nS0VJQ0FnSUQxak9QMm9BRRAB,New York,en,Empathy,False,False,True,False,False
4138,Best original Mexican food the best so far,ChZDSUhNMG9nS0VJQ0FnSUNqZ1puQmJnEAE,New York,en,Tangibility,False,True,False,False,False
4139,"the unpleasant, dirty place. and the waitresses treated them very unpleasantly.",ChdDSUhNMG9nS0VJQ0FnSUQ5MkpPUDBBRRAB,New York,en,"Tangibility, Empathy",False,True,True,False,False
4145,pizza is way too small for a Large pie,ChdDSUhNMG9nS0VJQ0FnSUNabEkyQl93RRAB,New York,en,Tangibility,False,True,False,False,False
4147,When I called they took a very long time get the order on the system and it was only one order. They are nice people but they take very long time to give out the food and get the food written down.,ChZDSUhNMG9nS0VJQ0FnSUNSdWU2emR3EAE,New York,en,Responsiveness,False,False,False,True,False
4150,4/8/23 Got two empanadas this morning ($2/each!) - they were good but could have used a shot in the toaster or nuke. Friendly staff. Will be back for more!,ChZDSUhNMG9nS0VJQ0FnSUNSM1lhMU93EAE,New York,en,"Tangibility, Responsiveness",False,True,False,True,False
4152,"First of all owner is rude as hell, food isn't that good, very greasy, barely have good taste, their rice is never fully cooked and the worst part everyone has their own price they give you when you're buying, they keep changing it, they don't have a fix price. Not worth it",ChdDSUhNMG9nS0VJQ0FnSUNLLTVUMXJRRRAB,New York,en,"Assurance, Reliability",True,False,False,False,True
4153,Bad,ChdDSUhNMG9nS0VJQ0FnSURBdHIyazN3RRAB,New York,en,Reliability,True,False,False,False,False
4159,This restaurant is clean and inviting great for a casual lunch or a date night they have affordable buffet style dominican dishes starting at $9.00 or made to order choices not to mention several soups to choose from great service from the staff that always offer a polite smile food is delicious this place is a can't miss i highly recommend,ChdDSUhNMG9nS0VJQ0FnSUNqbE8tdC1RRRAB,New York,en,Tangibility,False,True,False,False,False
4162,The food is excellent. Drinks are awesome. Prices are good too. The staff was awesome.,ChdDSUhNMG9nS0VJQ0FnSUNqd2JPbDJRRRAB,New York,en,"Tangibility, Assurance",False,True,False,False,True
4175,"This was my go to place back in the 90's. My Buddy Jacob Ortiz used to be their delivery guy, sadly he passed away. But, back to the review, They have the Best Egg rolls in the Bx, plus the food was Excellent. Staff was friendly helpful, & respectful. Looking forward to seeing if the old crew is still around! Stopped by Friday afternoon but unfortunately it was closed, so maybe next time I come back down I'll drop by!",ChZDSUhNMG9nS0VJQ0FnSUQ2dk5xeGN3EAE,New York,en,"Empathy, Assurance",False,False,True,False,True
4181,Every single time I order the same thing and yet every single time it's a different price. Not worth it anymore it is ridiculous. Been coming for years but not anymore there is way more options on Mosholu Parkway!!,ChZDSUhNMG9nS0VJQ0FnSURwODhUUEtREAE,New York,en,Reliability,True,False,False,False,False
4186,Great value! Yummy “super salad” that came with soup. I also enjoyed a cappuccino which I think may have been their vanilla option. It was SO good!,ChdDSUhNMG9nS0VJQ0FnSUNqbkpDVndnRRAB,New York,en,Tangibility,False,True,False,False,False
4190,"I’m not sure if it’s only me but everything seems to be overly SALTY. I ordered chicken soup yesterday and I can’t even finish eating it due to the amount of salt, as if they poured half the jar in it. The chicken fettuccine is also overly salty, I’m not sure who’s making the food but measurements are in place for a reason. I’ve ordered from them about 4 times, so I’m quite sure it’s always like this. I rarely write reviews but I had to make sure to do so.",ChdDSUhNMG9nS0VJQ0FnSUNkbk1xcml3RRAB,New York,en,Reliability,True,False,False,False,False
4194,"Food tasted bad, bad service, gave me food poisoning",ChZDSUhNMG9nS0VJQ0FnSUM5LUplM05BEAE,New York,en,Reliability,True,False,False,False,False
4195,Great place to grab a bite to eat in New York City,ChdDSUhNMG9nS0VJQ0FnSURWMDUtcmd3RRAB,New York,en,Tangibility,False,True,False,False,False
4199,There vegan options are FIRE,ChdDSUhNMG9nS0VJQ0FnSURaMWN1dHhnRRAB,New York,en,Tangibility,False,True,False,False,False
4204,"Good service, good food, good drinks.",ChdDSUhNMG9nS0VJQ0FnSUNEM2JHeC1BRRAB,New York,en,Assurance,False,False,False,False,True
4213,"Great Filet Mignon, awesome burger, ceviche and great sauce on the chicken breast con maduro…..great service… atmosphere is Latin with music at the right tone ! Very nice ..Sunday afternoon",ChdDSUhNMG9nS0VJQ0FnSUNqcnZPSzFBRRAB,New York,en,"Tangibility, Assurance",False,True,False,False,True
4214,Loud Spanish Music They Play.,ChdDSUhNMG9nS0VJQ0FnSUREbnRyQXV3RRAB,New York,en,Tangibility,False,True,False,False,False
4217,Had lunch with two vegetarians they loved the # of vegetarian options and were satiated by their size.,ChdDSUhNMG9nS0VJQ0FnSUQ5anRQLTdRRRAB,New York,en,Tangibility,False,True,False,False,False
4225,"Quesa birria was amazing, the young girl who takes the order was very friendly.",ChdDSUhNMG9nS0VJQ0FnSURELUlLVTNnRRAB,New York,en,"Reliability, Empathy",True,False,True,False,False
4233,No comment at all,ChRDSUhNMG9nS0VJQ0FnSURkeHFRMRAB,New York,en,No dimension specified,False,False,False,False,False
4235,Yummy and good value,ChdDSUhNMG9nS0VJQ0FnSUROd3NEbTZBRRAB,New York,en,Tangibility,False,True,False,False,False
4238,This was an interesting place mostly just soup and late night snack shop. The portions are small so you can order a couple of dishes to try out. Good to try if you want something different around town.,ChdDSUhNMG9nS0VJQ0FnSURlNjltYm5nRRAB,New York,en,Tangibility,False,True,False,False,False
4243,Wonderful food fast service and our server Leidi was the most accommodating.,ChdDSUhNMG9nS0VJQ0FnSURkdGE2M25BRRAB,New York,en,Responsiveness,False,False,False,True,False
4249,Papparich got taken over by a new owner. The food is no longer authentic Malaysian food and does not taste very good,ChdDSUhNMG9nS0VJQ0FnSUREdktDU2pRRRAB,New York,en,Reliability,True,False,False,False,False
4250,Very authentic Malaysian cuisine. Chicken rice is highly rated,ChdDSUhNMG9nS0VJQ0FnSUNEXy15ZjJnRRAB,New York,en,Tangibility,False,True,False,False,False
4252,"We recently had lunch at Papa Rich in Flushing, a great spot for delicious Malaysian cuisine. My dad, who usually hesitates to try new places, found the restaurant very comfortable. He mentioned that the place was spacious and clean, creating an inviting and perfect atmosphere for a relaxing meal. He absolutely loved the Hainan Chicken with rice, praising its flavorful taste. I opted for a trio of dishes: the flavorful Curry Chicken, the melt in your mouth Beef Rendang with perfectly cooked meat, and the Sambal Shrimp with a delicious and slightly sweet sauce.",ChdDSUhNMG9nS0VJQ0FnSUNEbXBDZjZ3RRAB,New York,en,"Tangibility, Assurance",False,True,False,False,True
4260,"The fish and vegetables are always fresh and delicious. I started eating here when I found it on UberEats. Now, I live down the street.",ChZDSUhNMG9nS0VJQ0FnSURadklxV0NBEAE,New York,en,Reliability,True,False,False,False,False
4264,Food is Good non GMO organic,ChZDSUhNMG9nS0VJQ0FnSURKbGNuSUhREAE,New York,en,Tangibility,False,True,False,False,False
4269,"It’s not bad at all, it’s just not that good! I saw many 5 star reviews on Red, and then I found out they give you discount if you put a good review on Red. Honestly I feel cheated. All the dishes are good, service is good, but they were not exceptional, not 5/5. All the dishes came out all at once after 5 minutes from order. A bit too fast. Again, 3 star for the overly hyped reviews. It’s 4/5 tops.",ChdDSUhNMG9nS0VJQ0FnSUREdXJHODRRRRAB,New York,en,Assurance,False,False,False,False,True
4291,Food is so delicious and very good service,ChZDSUhNMG9nS0VJQ0FnSUNqdklMZ2RnEAE,New York,en,Reliability,True,False,False,False,False
4295,"Delicious/super flavorful soups and braised lamb which was SO tender! Do wish the oxtail soup came with a bit more oxtail but other than that, lunch is such a great deal. The specials also come with an assortment of little apps which was a nice way to sample a bunch of dishes the restaurant offers. Would personally skip the sushi next time and stick with the other stuff on the menu. Service was very fast!",ChZDSUhNMG9nS0VJQ0FnSUR0d2RhTUF3EAE,New York,en,"Reliability, Tangibility, Responsiveness",True,True,False,True,False
4303,Everything was bad & very expensive like double price,ChZDSUhNMG9nS0VJQ0FnSUREeDdDX1BREAE,New York,en,Reliability,True,False,False,False,False
4305,Extra charges and slow customer service also bad communication,ChdDSUhNMG9nS0VJQ0FnSUREMGR5dXNBRRAB,New York,en,Responsiveness,False,False,False,True,False
4310,"The food is good but the service is disappointing and negligent. It's one of the best Afghan restaurants in Queens, their main entrees are plentiful and of good quality, but I would avoid their appetizers. I came here with a friend on a weekday night, around 7:30 - 8:00 PM) and the restaurant was not busy and plenty of tables were available. When we asked if we could sit on a particular 4-seat table), we were told no because the restaurant may get busy later. That's understandable, but then it was given to another 2-person party a little while later, which was odd. It also took them a long time to take our order, when the restaurant wasn't very busy. I also had to get up every time I needed something (soda, napkins, utensils, dessert). The table next to us may have been having the same issue. They wanted drinks but no one helped them either - I ended up helping them get their sodas. Although the food is fantastic, the service has a long way to go.",ChdDSUhNMG9nS0VJQ0FnSUNEck1uTnB3RRAB,New York,en,"Responsiveness, Empathy",False,False,True,True,False
4314,New management ruined the experience.Go to Westbury location. Service and food is amazing.,ChZDSUhNMG9nS0VJQ0FnSURkZ3JHM1F3EAE,New York,en,"Reliability, Responsiveness",True,False,False,True,False
4331,Nice place a bit expensive if you have the money . Service took a bit of time . Food was excellent and worth the money. Plenty of parking like that. A must go for a date or family,ChZDSUhNMG9nS0VJQ0FnSUNqc3JPVlJBEAE,New York,en,"Tangibility, Responsiveness",False,True,False,True,False
4341,"During my recent dining experience at Zheli, I had the pleasure of being served by Coke, and I must say, their service was outstanding. Coke was incredibly attentive, friendly, and efficient throughout the meal. They had an excellent knowledge of the menu and provided helpful recommendations. Coke's warm and welcoming demeanor made the dining experience truly enjoyable. Their attention to detail and willingness to accommodate special requests were much appreciated. I highly commend Coke for their exceptional service and look forward to returning to Zheli for another delightful meal served with a smile by Coke",ChZDSUhNMG9nS0VJQ0FnSUREMGN6TVZnEAE,New York,en,"Empathy, Responsiveness, Assurance",False,False,True,True,True
4354,"We had a last minute catered family gathering. Katherine was very helpful in figuring out how much food to order, and they were able to be flexible with the delivery time when our schedule changed unexpectedly. And most importantly, the food was delicious!",ChZDSUhNMG9nS0VJQ0FnSUNqME9MV2VnEAE,New York,en,Assurance,False,False,False,False,True
4357,"I have visited this business since my childhood. My uncles, parents, and all my relatives used to eat here after work or on their days off, either dining in or taking food home. We never had issues. The women working at the counter were always friendly, always smiling. The same when paying at the cash register. But I don't know, in recent years, they have changed ownership, I suppose, and the staff as well, leading to a drastic change. The people there, especially those working at the front, always seem busy. That's not the problem. The issue is their attitude. They look at you with complete disdain if you're not from their country. And even though I'm of a white complexion, it's not that big of a deal, but just for not being Dominican, I would say, they have a very arrogant attitude. And if one complains to the person at the cash register, total support, I think they cover for each other. The customer service is terrible, terrible, terrible. How do they expect someone to give them a tip with such an attitude? And they don't just expect it, they demand it, that's the worst part. I'm giving it one star because that's what it asks for, but honestly, this business doesn't even deserve one star. Moreover, people are even drinking at the counter. That never happened before. This business is going to fall soon. I'm warning my family and friends not to go to this place because the people are rude. Lately, I've noticed that the food is coming out disgusting. Zero, zero stars, I would say for this restaurant.",ChZDSUhNMG9nS0VJQ0FnSUM5MWVqcUNBEAE,New York,en,"Empathy, Assurance",False,False,True,False,True
4380,Ordered Szechuan shrimp for lunch today. The shrimp were not properly cleaned / deveined but the bigger issue for me was the produce sticker still on the green pepper in my dish. It was cooked right into the meal. Unsatisfactory that the ingredients aren't properly cleaned and prepared before making the food. Will never order from here again. Do not recommend,ChZDSUhNMG9nS0VJQ0FnSUM5LXV6OE5BEAE,New York,en,Reliability,True,False,False,False,False
4395,"Small restaurant. They do have seating outside. Working AC. The food was pretty good. My grandmother didn’t like the steak with the nopales, she said it was dry. The margaritas was okay.",ChZDSUhNMG9nS0VJQ0FnSUNKLWZpQmVREAE,New York,en,Tangibility,False,True,False,False,False
4400,"After the first time I tried the Picante, I knew I was going to be going back very often! I come from New Jersey so you can understand how great the food must be if I’m always going into the city to either dine in or do take out. The service is great, the waitresses are always very attentive and often help me decide what to eat since there is so many options that sound so delicious! The male manager has given me great recommendations and has been very helpful if I ever had even a slight issue with an order. The food is always fast, warm, and very tasty. (Not to mention they have GREAT portions at a price you really can’t beat!!) It’s usually pretty hard to order because everything sounds SO SO SO GOOD! Every time I go it is always very clean and you are likely to see either the manager or a server cleaning up extra things in the little bit of free time they have, in between tables and orders. They always go above and beyond to make sure their customers are happy, satisfied, and leave with full bellies! The environment is very family friendly. I have seen them accommodate big parties of families and friends which is so nice to know. For the atmosphere they have gorgeous paintings on the wall with lots of detail and it’s so nice they always decorate for the holidays! It’s a very family friendly place and I would HIGHLY recommend you go for your next breakfast, lunch, or dinner!",ChdDSUhNMG9nS0VJQ0FnSUR0bi1mUDl3RRAB,New York,en,"Reliability, Empathy, Assurance",True,False,True,False,True
4417,I’ve been coming here for over 20 years. It will forever be my favorite taco place.,ChdDSUhNMG9nS0VJQ0FnSUNWbmFPQnJ3RRAB,New York,en,Empathy,False,False,True,False,False
4419,Love the tacos and the roasted chicken,ChdDSUhNMG9nS0VJQ0FnSUNaN3ZmbHZRRRAB,New York,en,Tangibility,False,True,False,False,False
4432,Is the 5th time ordering from them and always delivering the wrong order. They are terrible with service when you call back. I send the order back for the chef to eat it.,ChdDSUhNMG9nS0VJQ0FnSUNEbDhlVjJnRRAB,New York,en,"Reliability, Responsiveness",True,False,False,True,False
4436,Great as always,ChdDSUhNMG9nS0VJQ0FnSUNkbGJEQTdRRRAB,New York,en,Assurance,False,False,False,False,True
4437,"Great ambiance, service, and food!",ChZDSUhNMG9nS0VJQ0FnSUROcm9uZUZ3EAE,New York,en,Assurance,False,False,False,False,True
4438,"Great place to order takeout. There is seating, It's not white tablecloth but sufficient. But the food is awesome.",ChZDSUhNMG9nS0VJQ0FnSUREcl9YZWJBEAE,New York,en,Tangibility,False,True,False,False,False
4450,I can't say enough good things about this place. Been there several times. They have the best Tequila and Mezcal cocktails. Mexxo Tequila/Mexxo Mezcal. I've been there both solo and with friends.. Both have been great experiences. They also have events. Someone performs. I think it's once a month. I absolutely recommend this place.,ChZDSUhNMG9nS0VJQ0FnSUROc19QaUFnEAE,New York,en,Tangibility,False,True,False,False,False
4468,"Headed to Lehman for the Freestyle show this past Saturday-my homeboy decided to go to an old place we hadn't gone in a long time. Caridad never disappoints. Food was delicious, servings were on point. And something I have always loved about this place-there amazing staff and service. Thank You for a great experience.",ChdDSUhNMG9nS0VJQ0FnSUQ5a2J1NTNnRRAB,New York,en,"Reliability, Empathy, Responsiveness",True,False,True,True,False
4478,BEWARE THEY ARE SCAMMERS!! My mom ordered food over the phone and gave her card number. They stole $1000 off of my mom’s card. Do not order food from here!!!!!! They are scammers. This is so disgusting !!!,ChZDSUhNMG9nS0VJQ0FnSUNqc3R6bFRnEAE,New York,en,Reliability,True,False,False,False,False
4480,Doesn’t even deserve 1 star. This was my Second time ordering and I got really bad food poisoning after eating here. The “arroz con pollo” was completely raw and expired. Smelled disgusting. The audacity to serve customers outdated food…never eating here again.,ChZDSUhNMG9nS0VJQ0FnSUQ5MDl1ZWFBEAE,New York,en,Reliability,True,False,False,False,False
4481,The food is delicious I had to call to the Waiter attention I ordered a Homemade Lemonade he brings it in a plastic take out cup I said let me ask you something don't you use glasses? he said oh you want it in a glass I said for 4.50 really!! he changed it a small glass of water to go with my meal I was dining alone shouldn't make a difference the Gentleman sitting behind me large regular glass I look at this as discrimination number one the color of my skin number 2 being a female the Waiter has yet to come back to me to see if everything is alright or do I need something else I'm sitting here to see how 🤔 long he or anybody else comes over to me I'm not Invisible 🫥,ChdDSUhNMG9nS0VJQ0FnSUM5MWR6dm5BRRAB,New York,en,"Empathy, Responsiveness",False,False,True,True,False
4482,Kinds of a small place but the food was delicious and service was friendly,ChdDSUhNMG9nS0VJQ0FnSUM5NVo3WV93RRAB,New York,en,"Tangibility, Empathy",False,True,True,False,False
4495,I got sat next to the piano and it was hard to hear people at my table but that's more of a personal preference. Got the fish and chips and it tasted like someone caught it and brought it in just for me fresh fresh food,ChZDSUhNMG9nS0VJQ0FnSURkNTZhTUJ3EAE,San Francisco,en,Tangibility,False,True,False,False,False
4501,"Good food, good prices.",ChdDSUhNMG9nS0VJQ0FnSUNkdE43VThRRRAB,San Francisco,en,Reliability,True,False,False,False,False
4510,Every dish we ordered was delicious and service was great.,ChdDSUhNMG9nS0VJQ0FnSUNqN0ktWnNnRRAB,San Francisco,en,Reliability,True,False,False,False,False
4520,"Incredibly fresh fish place. Looking at market prices and catch of the day, but everything on the menu you know will be fresh. Pretty stacked line at anytime you come so be prepared to wait. Ceviche good, tacos great, and plenty of outside seating, you just have to be on the prowl.",ChZDSUhNMG9nS0VJQ0FnSUNqLVptakF3EAE,San Francisco,en,"Reliability, Tangibility",True,True,False,False,False
4535,This is a typically Chinese food/dim sum takeout place. There’s always a line outside. I waited in line and got some dim sums. The foods and the prices were pretty decent compared to some popular dim sum restaurants. There’s a phone number posted for takeout. I tried the number several times on a Saturday but no answer. So if you planning to get food from this place be prepare to wait in-line.,ChdDSUhNMG9nS0VJQ0FnSUR4bjQyOHpBRRAB,San Francisco,en,Responsiveness,False,False,False,True,False
4542,"DELICIOUS house bread, GREAT quality/price ratio (in MY humble opinion anyway), and server was VERY good at keeping track of our eating progress without asking too many questions. We'll DEFINITELY go back here the next time we are in the area to visit Family!!",ChZDSUhNMG9nS0VJQ0FnSUNEMjlmLU53EAE,San Francisco,en,"Assurance, Reliability",True,False,False,False,True
4551,Food is good . They prepare alot of the food right behind the counter. Lots of salads . . They have a counter order type set up. Cool Environment. A bit Pricey! Right on the corner of Yerba Buena Park . Nice place to sit and enjoy !,ChdDSUhNMG9nS0VJQ0FnSUN3d09TbGlRRRAB,San Francisco,en,Tangibility,False,True,False,False,False
4556,Good place,ChZDSUhNMG9nS0VJQ0FnSUNaaUpTNUNnEAE,San Francisco,en,Assurance,False,False,False,False,True
4563,"Very poor fish and chips on Monday. Greasy and the fish was not white. The farfalle pasta was as if from a frozen dinner. Sorry, it's been better in the past.",ChZDSUhNMG9nS0VJQ0FnSUNvNnRHMFpBEAE,San Francisco,en,Reliability,True,False,False,False,False
4568,Great food & service,ChdDSUhNMG9nS0VJQ0FnSUM5dEk3TmdRRRAB,San Francisco,en,Assurance,False,False,False,False,True
4571,I have been eating at this restaurant since 1989.. even though it has changed ownerships it's still great.,ChZDSUhNMG9nS0VJQ0FnSUMxa0pPRGN3EAE,San Francisco,en,Reliability,True,False,False,False,False
4577,This restaurant has left the best impressions,ChZDSUhNMG9nS0VJQ0FnSUM5MnV6ZU53EAE,San Francisco,en,Assurance,False,False,False,False,True
4578,"The management of this restaurant has been bought from previous owner's, unfortunately its not nearly as good. Very disappointing, my grilled salmon was way over cooked & dry. My husband's burger was delicious though, We sure miss the previous Chef & the mushroom soup they use to serve. Gone are the good ole day's the minestrone soup was delicious",ChdDSUhNMG9nS0VJQ0FnSUN0NU16NDNBRRAB,San Francisco,en,Reliability,True,False,False,False,False
4585,"Busy, wonderful lunch, had Flat Iron steak-perfect! Enjoyed refreshing lemonade with tea AND pineapple juice. My friend loved the fish & chips. Suggest they get an espresso machine. Coffee served in tiny cups, at least quickly refill. Busy, but great waiter. Other staff very helpful. Friends said they enjoy weekdays there. We ate a leisurely lunch on a Sunday.",ChdDSUhNMG9nS0VJQ0FnSUREcmNfWHNRRRAB,San Francisco,en,Responsiveness,False,False,False,True,False
4588,"Great lunch although it was expensive. Prosecco was cold, oysters were fresh, fish was fresh and expertly cooked, and service was impecable. Add to that great view and company and that makes it a perfect day.",ChdDSUhNMG9nS0VJQ0FnSUNEdjZmMGdRRRAB,San Francisco,en,"Tangibility, Empathy, Assurance",False,True,True,False,True
4589,The food is delicious. Prepare quickly.,ChZDSUhNMG9nS0VJQ0FnSUNEalk3UGF3EAE,San Francisco,en,"Reliability, Responsiveness",True,False,False,True,False
4590,I’m convinced that Ono is the best Hawaiian bbq. Their Mac salad slaps to an unbelievable degree,ChZDSUhNMG9nS0VJQ0FnSUNEcFlYZkxnEAE,San Francisco,en,Reliability,True,False,False,False,False
4591,"The employees are very professional and polite here. The foods great, and we get enough quantity for 2 frugal eaters!",ChdDSUhNMG9nS0VJQ0FnSUNEdnNTQ21RRRAB,San Francisco,en,"Empathy, Reliability",True,False,True,False,False
4603,Very great food quality and fast service. Lots of tasty options to pick from and clean location. Highly recommend if you’re looking for a good place to eat!,ChdDSUhNMG9nS0VJQ0FnSURldzdDQW9BRRAB,San Francisco,en,Tangibility,False,True,False,False,False
4605,"I’m glad they are re-opened again. However, $3 extra for a Beyond burger is outrageous. They also stopped serving breakfast all day, which I really miss. I also miss fountain drinks with ice. I would give 2 stars but I gave 3 because I like that they have stamp cards now.",ChdDSUhNMG9nS0VJQ0FnSURlc2Y2MzlRRRAB,San Francisco,en,Tangibility,False,True,False,False,False
4606,great food!,ChZDSUhNMG9nS0VJQ0FnSUNqdktLMkRBEAE,San Francisco,en,Assurance,False,False,False,False,True
4614,"This is one of my favorite Peruvian restaurants, and it has the best selection of chinese-peruvian food in the area! Everything I tried was fantastic. I went a few years ago for dine-in, and tried takeout this week and it's just as good as ever!",ChdDSUhNMG9nS0VJQ0FnSUM5N1BLeWxRRRAB,San Francisco,en,Reliability,True,False,False,False,False
4616,"Very disappointed in the arroz con mariscos. Two shrimp and just calamari. Chicharron de pollo also disappointing. Two of the six pieces had no meat, just bone.",ChdDSUhNMG9nS0VJQ0FnSUROMzdlVnVnRRAB,San Francisco,en,Reliability,True,False,False,False,False
4622,Really great ramen. Loved it!,ChdDSUhNMG9nS0VJQ0FnSUM5MTh5THJBRRAB,San Francisco,en,Reliability,True,False,False,False,False
4634,"Right on the corner of Mission and Geneva I found Geneva Steak. I walked into the dining room and looking at the seating reminded me of a classic restaurant with red leather booths all around. I look at the menu on the wall and went for the French Burger, the order included a green salad and my choice of baked potato or rice pilaf. The burger was cooked fresh to order and while my order was being prepared I started with the salad, fresh iceberg lettuce, sliced carrots, red onions, peppers, tomatoes and ranch dressing, the French Burger came soon after, the plate was served by the Chef, a rectangular large bun that was soft and expertly toasted on the grill, usual burger setup, and the baked potato was split in half with melted butter on top. I was happy with the quality of the ingredients definitely a bargain for $13.99. The restaurant specializes on steaks, kabobs and bbq chicken. They have a selection of soft drinks, beers on tap, bottle beer. The place was clean and nice service all around.",ChZDSUhNMG9nS0VJQ0FnSURWM2VPbUZREAE,San Francisco,en,"Tangibility, Assurance",False,True,False,False,True
4647,Food was great but service and atmosphere I was really disappointed in! The cashier let us stare at the Today’s specials forever before she showed us there was a menu. We dined in and took a number placard only to find out we had to get back up to get our food. The whole vibe of the restaurant just seemed empty and a lack of energy.,ChZDSUhNMG9nS0VJQ0FnSUNEbXZuMFZnEAE,San Francisco,en,"Responsiveness, Tangibility",False,True,False,True,False
4649,Ordered paneer tikka masala - and it felt like they just reheated a ready-to-eat packet. Naan was fresh and tasty.,ChZDSUhNMG9nS0VJQ0FnSUQ5LTVqelZBEAE,San Francisco,en,Reliability,True,False,False,False,False
4663,"Consistently good food at reasonable prices in a great neighborhood spot. Portions are generous and the staff is always friendly. Variety of offerings available. We have been coming here for years and very happy that the pandemic did not force them to close because we look forward to many more years of satisfying our cravings for ""ono grinds"" 🤙",ChZDSUhNMG9nS0VJQ0FnSUNSNGJlemJ3EAE,San Francisco,en,"Reliability, Empathy",True,False,True,False,False
4667,Great food great staff,ChZDSUhNMG9nS0VJQ0FnSUNxaDVxek93EAE,San Francisco,en,Assurance,False,False,False,False,True
4672,People are nice and accommodating,ChdDSUhNMG9nS0VJQ0FnSUROaC0zdGxBRRAB,San Francisco,en,Empathy,False,False,True,False,False
4673,"I’ve eaten here three days straight and got delicious entrées, two at a time each day, this spot is a flavor Mecca! Soul food all day long…",ChZDSUhNMG9nS0VJQ0FnSUROemF1WVJBEAE,San Francisco,en,"Tangibility, Reliability",True,True,False,False,False
4677,Great news! They are now open late on the weekends! They have extended their operating hours on Fridays and Saturdays to 12midnight! This is great for late night cravings for a filipino dish!,ChdDSUhNMG9nS0VJQ0FnSUN1NklEZDlRRRAB,San Francisco,en,Tangibility,False,True,False,False,False
4678,Really friendly folks and great food. Asked about Filipino cuisine and the man at the counter gave me a great run down. Swell folks,ChZDSUhNMG9nS0VJQ0FnSUNwcnVpbEtREAE,San Francisco,en,Empathy,False,False,True,False,False
4704,Absolutely incredible food! Everything was fantastic! Could not be happier. 10/10,ChdDSUhNMG9nS0VJQ0FnSUN4MW9MSmxnRRAB,San Francisco,en,Reliability,True,False,False,False,False
4709,"Nothing special. Typical oil and salt flavors. This was a doordash delivery that lacked chopsticks, napkins, and soy sauce, hence the 2-star Service rating.",ChZDSUhNMG9nS0VJQ0FnSUNadVBIZEx3EAE,San Francisco,en,Responsiveness,False,False,False,True,False
4711,"Your typical hole in the wall Chinese place on Mission St. Food is good. Enjoyed their Chow mein, chow fun, chicken with salty fish fried rice. Order of their roast pork was tasty.",ChZDSUhNMG9nS0VJQ0FnSUNEMU9TbGVnEAE,San Francisco,en,Tangibility,False,True,False,False,False
4717,Adel makes the best falafels & fries!,ChdDSUhNMG9nS0VJQ0FnSUNEamZDVmdRRRAB,San Francisco,en,Tangibility,False,True,False,False,False
4718,This is a local neighborhood hole in the wall. Been coming here since the past owners were putting together the great sandwiches. Now that it’s renovated their menu expanded with a full kitchen. Everything is fresh at a fair price. And the staffs are very friendly and understanding.,ChdDSUhNMG9nS0VJQ0FnSUNsZ2M3c3B3RRAB,San Francisco,en,"Tangibility, Empathy, Reliability",True,True,True,False,False
4720,Food was average. Sauce was so salty and hummus was almost spoiled. They forgot to add the pita bread.,ChZDSUhNMG9nS0VJQ0FnSUNab3FHSlFREAE,San Francisco,en,Reliability,True,False,False,False,False
