,text,reviewId,city,lan,5D,Reliability,Tangibility,Empathy,Responsiveness,Assurance
2986,"Food was delicious overall, but the pasta was a bit on the dry side. Their mixed drinks are tasty but very small and filled to the top with ice.",ChZDSUhNMG9nS0VJQ0FnSUREdXI2Z0xnEAE,Chicago,en,Tangibility,False,True,False,False,False
2987,This was our first time at paisans and we will definitely be coming back! Our server Eddie and the manager Mercedes were amazing!,ChdDSUhNMG9nS0VJQ0FnSUREeXFPVHlBRRAB,Chicago,en,Empathy,False,False,True,False,False
2994,"They raised the price of the food extremely hight..I used to come here or buying to take out. Today the dish I usually buy went up $8.00 Just like that. My last time buying something here. Don't misunderstand, the staff is really good and nice just I think the the prices are getting higher. ..Just my point of view.",ChdDSUhNMG9nS0VJQ0FnSUREcE5fVTRRRRAB,Chicago,en,Reliability,True,False,False,False,False
2996,By far the best mariscos spot in the south side,ChdDSUhNMG9nS0VJQ0FnSUR0b1lLaXZnRRAB,Chicago,en,Tangibility,False,True,False,False,False
2998,The girl at the front is very rude. The girl passing out food at the pick up window is equally rude. I gave this place too many chances. Will not recommend. Too many better options in the area.,ChdDSUhNMG9nS0VJQ0FnSUNqNW9ubml3RRAB,Chicago,en,Empathy,False,False,True,False,False
3000,"I took my order to go, I had to wait 30 minutes for it, when finally it was almost done with my order they told me they didn't have some of the meat that I wanted. So I have to get whoever they had when I arrived home the tacos were very cold and different from my order, I never will come back as I don't recommend the place.",ChdDSUhNMG9nS0VJQ0FnSUREaTl2MjVnRRAB,Chicago,en,"Reliability, Responsiveness",True,False,False,True,False
3012,It's always cold,ChdDSUhNMG9nS0VJQ0FnSUNEb1p2aXZBRRAB,Chicago,en,Tangibility,False,True,False,False,False
3014,My wife loves the food. I think she has a little mexican in her. We be hunting down the best taco's in the city.,ChdDSUhNMG9nS0VJQ0FnSUR0bzQ2NzlnRRAB,Chicago,en,Empathy,False,False,True,False,False
3016,I have been going for years here since they shut down all other restaurants on Westside but here the drinks are so wonderful the astophere is loving the staff are very easy to talk to.,ChdDSUhNMG9nS0VJQ0FnSUROdmRDWDR3RRAB,Chicago,en,"Empathy, Tangibility",False,True,True,False,False
3022,CARNE EN SU JUGO AND BIRRIA WITH CONSOME ARE GREEEEEEAT!!!!,ChdDSUhNMG9nS0VJQ0FnSUNRMGZMc25RRRAB,Chicago,en,Reliability,True,False,False,False,False
3023,Nice ppl going food .,ChZDSUhNMG9nS0VJQ0FnSUQ5OE9fYWN3EAE,Chicago,en,Empathy,False,False,True,False,False
3027,"Waited 5min to be addressed by the cashier to order, then waited 15min for the 3 burgers I got for the family. No fries here, just homemade chips. Cold, stale, no salt, thin slices of potato. The burgers came with no condiments, or accouterments. When we asked politely for some ketchup, you would have thought we personally insulted the ""chef"" at the assembly station. Steer clear of this place, not worth it.",ChZDSUhNMG9nS0VJQ0FnSURNd2JuNVV3EAE,Chicago,en,"Responsiveness, Tangibility",False,True,False,True,False
3029,"40 bucks for 2 cheeseburgers that were lukewarm, cold unseasoned chips and a normal sized soda. So many better spots in the airport. And Customer service sucked, attitude when I asked for ketchup from the cook. Avoid at all costs.",ChdDSUhNMG9nS0VJQ0FnSURNOE1ULWp3RRAB,Chicago,en,"Tangibility, Responsiveness",False,True,False,True,False
3032,"Had a worst experience. There was a huge line but nobody was there at the cashier counter to assist instead they were arguing about something in the kitchen. Most of the people left the queue. I decided to wait patiently but it turned out to be one of the worst decisions of my life. The chicken sandwich was cold and tasted like mud. I regret deciding to try this place. If you want to have a decent food and a good service, then this is not a place for you. PLEASE STAY AWAY!!!",ChdDSUhNMG9nS0VJQ0FnSUQwbGV5VDJBRRAB,Chicago,en,"Reliability, Responsiveness",True,False,False,True,False
3034,"Don't waste your time. Nothing is made fresh. They reheated two already made beef patties, cold bacon and a cold already toasted bun. Horrible and expensive. Honestly dont know why they are still in business. If I could have given no stars, I would have.",ChdDSUhNMG9nS0VJQ0FnSUQwa2Q3YW5BRRAB,Chicago,en,Reliability,True,False,False,False,False
3037,Decent food,ChdDSUhNMG9nS0VJQ0FnSUNEaUlYdW5BRRAB,Chicago,en,Reliability,True,False,False,False,False
3039,Bad experience. We get a taco dinner and then find out they charge per taco and extra 3.75 for rice and beans. Rip offs,ChZDSUhNMG9nS0VJQ0FnSUM5ck9fRmNBEAE,Chicago,en,Reliability,True,False,False,False,False
3044,"Small but mighty taqueria. Everything is delicious, but our favorite time to come is breakfast. You can’t go wrong with the chilaquiles, and the breakfast burrito is great too.",ChZDSUhNMG9nS0VJQ0FnSUREZ3JPZmRREAE,Chicago,en,Reliability,True,False,False,False,False
3046,This is a delicious spot to go to. Try the variety in their menu. The warmness of staff and just the satisfaction in the food is so good. It's well priced. Great for catering and for solo lunch.,ChdDSUhNMG9nS0VJQ0FnSUNEeUpMMXJ3RRAB,Chicago,en,"Empathy, Tangibility",False,True,True,False,False
3053,Hit the stop after a long day of work.,ChdDSUhNMG9nS0VJQ0FnSUREeVB1QnpnRRAB,Chicago,en,Responsiveness,False,False,False,True,False
3054,"Fish sandwich was good, onion rings delicious.",ChdDSUhNMG9nS0VJQ0FnSUNENXQzUi1BRRAB,Chicago,en,Tangibility,False,True,False,False,False
3063,The positive reviews must be from people that work there. This place is horrendous.,ChdDSUhNMG9nS0VJQ0FnSUR0OTVXZmlnRRAB,Chicago,en,Reliability,True,False,False,False,False
3069,Awful.,ChdDSUhNMG9nS0VJQ0FnSUM1NC15R2lBRRAB,Chicago,en,Assurance,False,False,False,False,True
3078,"With $18 chicken strips and $5 extra for fries that aren’t cooked, how could you possibly go wrong?! Burgers were alright. Size of your fist though.",ChdDSUhNMG9nS0VJQ0FnSURPN1lTMDV3RRAB,Chicago,en,Tangibility,False,True,False,False,False
3081,"Food was cold. Bread was huge on burger, patties were smal. No seasoning. I don't no know if they've changed owners, but it's not the same.",ChZDSUhNMG9nS0VJQ0FnSUREMF9PRktBEAE,Chicago,en,Reliability,True,False,False,False,False
3082,This place trying to tax. Now.,ChdDSUhNMG9nS0VJQ0FnSUREeXFybXRBRRAB,Chicago,en,Assurance,False,False,False,False,True
3086,Open to the public,ChZDSUhNMG9nS0VJQ0FnSUM5ci1pSlZREAE,Chicago,en,Tangibility,False,True,False,False,False
3096,The food is worse than school lunch food. The brisket sandwich was like eating wood chips.,ChZDSUhNMG9nS0VJQ0FnSURsOVBQRVZBEAE,Chicago,en,Reliability,True,False,False,False,False
3099,Food was gross and ridiculously overpriced,ChdDSUhNMG9nS0VJQ0FnSURwODd2ODh3RRAB,Chicago,en,"Reliability, Tangibility",True,True,False,False,False
3115,"Had the Holy Cow burger, absolutely one of the best burgers I've ever had. Great service too!",ChdDSUhNMG9nS0VJQ0FnSUNqa2EzTXRnRRAB,Chicago,en,"Reliability, Tangibility",True,True,False,False,False
3118,"Harry Caray's receives a solid score on this review due to great customer service, awesome people watching as you are in the middle of the walkway and good food. I had the Holy Cow burger with the fries and it was solid. The kids menu was nice too as my son was hangry and about to have a Chernobyl type meltdown. My beautiful wife had a new menu item that wasn't on the menu yet, the fried chicken sandwich. She really enjoyed this sandwich. No complaints from my crew. So if you are close to gate A9 drop in and take a bag off.",ChdDSUhNMG9nS0VJQ0FnSUNENThYTXFnRRAB,Chicago,en,"Reliability, Empathy",True,False,True,False,False
3124,Airport bar. Pretty good but prices are insane.,ChdDSUhNMG9nS0VJQ0FnSUNkdk1IX3Z3RRAB,Chicago,en,Tangibility,False,True,False,False,False
3133,I love this place. It has become a new family favorite and the employees are always so kind. The food is what you would expect it to be. It's not a Michelin star restaurant but I have not been served something that was not good. We usually go during dinner time and sometimes it can be really quaint and quiet but sometimes it can be really busy but the attitude of the employees makes the extended wait ok.,ChZDSUhNMG9nS0VJQ0FnSUREaC0zckdBEAE,Chicago,en,"Empathy, Responsiveness",False,False,True,True,False
3135,"Enjoyed the various pizzas! We had a deep dish pie, but sadly, it was a bit watery and not quite done. I think maybe they tried to rush it to get it out at the same time as everything else at our table. It tasted good, but it was a bit of a let-down after all the hype.",ChZDSUhNMG9nS0VJQ0FnSUREOFlpTENREAE,Chicago,en,Responsiveness,False,False,False,True,False
3137,"First experience to Lou's. Fantastic. They have a new hot honey pizza. Fantastic 4 of the best ingredients ever put on a pizza. Pepperoni, sausage, giardiniera, and Mike's hot honey. Along with their amazing marinara and mozzarella This is a must try next time you visit. This pizza should be a staple to the menu.",ChdDSUhNMG9nS0VJQ0FnSUNEbF9TUTl3RRAB,Chicago,en,Tangibility,False,True,False,False,False
3149,"Jorge was the best!! Food was delicious, quick service, and great drinks. Perfect atmosphere and attentiveness by Jorge",ChdDSUhNMG9nS0VJQ0FnSUNqc3ZiWC13RRAB,Dallas,en,"Empathy, Assurance",False,False,True,False,True
3160,I was definitely excited to try this place during my visit. My only problem is although the wings are very saucy. Once you get past the sauce the wings themselves don’t have flavor. it seems that there wings are just cooked and then dipped in sauce and served.,ChZDSUhNMG9nS0VJQ0FnSUNqLUlubGN3EAE,Dallas,en,Reliability,True,False,False,False,False
3164,Good,ChZDSUhNMG9nS0VJQ0FnSUQ5MmJPWWRnEAE,Dallas,en,Not enough information to determine a relevant dimension,False,False,False,False,False
3167,Asked for a 4 piece combo. Was given the wrong order when I asked specifically for wings and was given tenders. Tenders are soggy and flubbery in the middle. Unacceptable for a paying customer that left a tip. Cannot eat soggy tenders that I didn't ask for. Also skimped out on fries and gave me a half order. Was not given a drink until I asked. Saw the lady that took my order give herself and fill her cup too. Asked me specifically what I ordered for the 4 piece and I told her wings. She gave me tenders that I can't even eat. I feel this was deliberately done after I told her wings after she asked what kind of combo.server was named Daisy. Unacceptable for a customer that was a fan but won't he returning anymore unless I get a refund for the 20 dollars I spent for an incorrect order. They probably won't care anyways. Evident in all the chains I have been to except the first time in Richardson in 2020. Poor service.,ChZDSUhNMG9nS0VJQ0FnSUM5MjduekNBEAE,Dallas,en,Reliability,True,False,False,False,False
3180,Jack was amazing with an amazing personality!!! I’ll be back!!!,ChZDSUhNMG9nS0VJQ0FnSUREaDkteGRREAE,Dallas,en,Empathy,False,False,True,False,False
3192,"I was visiting town far away from home But that’s a real Mexican taste, I did feel like home",ChdDSUhNMG9nS0VJQ0FnSUM5bTVpOHhBRRAB,Dallas,en,Empathy,False,False,True,False,False
3199,Tortillas calientitas for $3/kilo…a whole dollar less than their competition and cheaper than most tortillerías around (been to them all)! Will continue coming as long as prices don’t go up!,ChdDSUhNMG9nS0VJQ0FnSUN0azR5dDh3RRAB,Dallas,en,Reliability,True,False,False,False,False
3206,I love this spot : a great lobby menu and excellent flatbread. Robin was the best server too : we made sure to get the bottle of wine and enjoy fun laughs with her each time we were downstairs in the lobby : thank you all for your hard work and we will definitely come back next year!,ChZDSUhNMG9nS0VJQ0FnSUQ1eHVUU1lBEAE,Dallas,en,"Empathy, Reliability",True,False,True,False,False
3208,Purchased two chicken wing plates with double mac and cheese and the food was a disappointment. The wings were greasy and not crispy and the mac and cheese had this off taste and it looked like pieces of mushrooms were in it totally disgusting both plates went in the trash. If you would like to waste $30 this could be your spot!,ChZDSUhNMG9nS0VJQ0FnSUNXcXZPSVBnEAE,Dallas,en,Reliability,True,False,False,False,False
3215,Very good,ChZDSUhNMG9nS0VJQ0FnSUQ2Nk82T1BnEAE,Dallas,en,Not enough information to determine relevant dimension,False,False,False,False,False
3216,Just hit and miss type of place,ChdDSUhNMG9nS0VJQ0FnSUM2ajVMWWlBRRAB,Dallas,en,Reliability,True,False,False,False,False
3219,"They have been changing so many owners. Every time i bought, it tasted differently. And this time, they were really burnt. Got a Veggie Panini too, but really salty",ChdDSUhNMG9nS0VJQ0FnSUNqMHJDYTBnRRAB,Dallas,en,Reliability,True,False,False,False,False
3234,The al pastor was delicious as well as the fresh salsas,ChZDSUhNMG9nS0VJQ0FnSUREOWZ1LURnEAE,Dallas,en,Tangibility,False,True,False,False,False
3260,"Nice place. Sliders were delicious and good drinks. My only complaint is that there were less than 10 people there and our food order was not put in so we waited and waited. Bar staff seemed to chat and look at phones. Customer service needs improvement. A suggestion would be to sell Jack Ruby t-shirts, shot glasses etc.",ChdDSUhNMG9nS0VJQ0FnSUREcmZxemdBRRAB,Dallas,en,Responsiveness,False,False,False,True,False
3262,"Food is good, been they add gratuity on to go orders",ChZDSUhNMG9nS0VJQ0FnSUREcEsyS2VREAE,Dallas,en,Reliability,True,False,False,False,False
3264,"Very disappointing experience at this restaurant. My family was visiting from out of town and heard good things about this place. We walked in after spending the morning at the Dallas aquarium. We ordered a burger, wedge salad, hot dog, and chicken sandwich. It took about an hour for all our food to come out and at three separate times. My son’s burger was brought out first (by mistake from another table’s order) and our server ended up saying he could keep it and our food would be out shortly. About 20 minutes later by the time my son was finished my salad arrived. We were still missing my husband and daughter’s food. I went ahead and ate my salad and when I was finishing my lunch the rest of the food arrived. This was about 45 minutes after our order had been placed and the restaurant was not busy by any means. The hot dog had mustard on it which we had told the server to omit when we placed our order. When asked if we could get a new hot dog with just ketchup as originally ordered and keep the fries (our daughter was so hungry at this point) the server seemed annoyed. She brought us a new hot dog within a few minutes…drowning in ketchup, about 3 times the amount that was on the original hot dog, looking sloppy and gross overall. They were clearly annoyed we had requested a new one. This place has a fun overall bar atmosphere and an area for a live band. Maybe for a night out drinking it’s great but for a family meal they totally missed the mark.",ChZDSUhNMG9nS0VJQ0FnSUQ5dXNXWENnEAE,Dallas,en,"Responsiveness, Empathy",False,False,True,True,False
3267,Nice place to have some drinks and enjoy wonderful live music!,ChZDSUhNMG9nS0VJQ0FnSURkLXMtSWV3EAE,Dallas,en,Tangibility,False,True,False,False,False
3269,Solid pricing. Solid drinks and food. 100% will be back.,ChdDSUhNMG9nS0VJQ0FnSUR0LXFXUndBRRAB,Dallas,en,Reliability,True,False,False,False,False
3270,What a wonderful evening experience we had. Bret and Joe were welcoming and what a great vibe. Priced reasonably and the atmosphere was great. Go for the great drinks and atmosphere and the food is an extra kicker. We'll be back!,ChdDSUhNMG9nS0VJQ0FnSUR0ekxhSjBBRRAB,Dallas,en,"Empathy, Tangibility",False,True,True,False,False
3274,I ordered the shrimp combo and the spicy chicken sandwich combo. I received the shrimp combo with SOGGY FRIES and UNDERCOOKED SHRIMP. My sandwich wasn’t fresh and I didn’t receive my fries; they sent me rice???? Nothing was prepared fresh (to say it was ordered at 1030a) and nothing was sealed! The number that’s on the receipt is “non working”. Never again.,ChZDSUhNMG9nS0VJQ0FnSUREc3RUSlZBEAE,Dallas,en,Reliability,True,False,False,False,False
3275,Always good chicken,ChdDSUhNMG9nS0VJQ0FnSUREaU9XbmtRRRAB,Dallas,en,Reliability,True,False,False,False,False
3278,"Great margaritas, great food. Great Service.",ChdDSUhNMG9nS0VJQ0FnSUNEeWZlV2xBRRAB,Dallas,en,"Assurance, Responsiveness",False,False,False,True,True
3281,Great food and service,ChdDSUhNMG9nS0VJQ0FnSURkXzd1WGxnRRAB,Dallas,en,"Reliability, Empathy",True,False,True,False,False
3283,Food 10/10 very good customer service friendly staff just love everything overall will definitely come back,ChdDSUhNMG9nS0VJQ0FnSUNkdzVud3pBRRAB,Dallas,en,Assurance,False,False,False,False,True
3288,"Loved it! Tried it for the first time today, I can say I'm definitely going back. I got the Chicken Marsala Pasta. My favorite part was the delicious and tasty mushrooms. Cant wait to try a different plate.",ChZDSUhNMG9nS0VJQ0FnSUQ1bWNMWmRREAE,Dallas,en,Tangibility,False,True,False,False,False
3290,So good we had this for an event for work !!,ChZDSUhNMG9nS0VJQ0FnSUQ5NzgzeGFnEAE,Dallas,en,Tangibility,False,True,False,False,False
3295,"The Food was great, this is our 2nd Time our firm is using them and can't say it enough! On Time delivery with a very pleasant and people friendly driver.. Fred.. the best.... The food was absolutely to die for. Now I don't eat meat, but I am told it was great! I can vouch for the veggies, mac and cheese, and such, great, great and great!! will definitely order from them again!!!! OH yes I give them a 5 +5 stars :)",ChdDSUhNMG9nS0VJQ0FnSUNadVltOC13RRAB,Dallas,en,"Reliability, Empathy",True,False,True,False,False
3297,Hands down the best! Not over seasoned. Food wasn’t greasy. It was perfect.,ChZDSUhNMG9nS0VJQ0FnSUNKcUpDVGNREAE,Dallas,en,Reliability,True,False,False,False,False
3306,"This place is closed. We drove by and noticed there was a ""you have been locked out and to contact property management"" sign.",ChdDSUhNMG9nS0VJQ0FnSUR1NHE3WDh3RRAB,Dallas,en,Reliability,True,False,False,False,False
3307,Taco Kitchen is the most underrated spot in Addison. 10/10!,ChZDSUhNMG9nS0VJQ0FnSUN1cm92MlZnEAE,Dallas,en,Reliability,True,False,False,False,False
3326,Great music piping in. Very cool place to go and eat and hang with friends,ChdDSUhNMG9nS0VJQ0FnSUNEdHZxVXhBRRAB,Dallas,en,Tangibility,False,True,False,False,False
3327,Such excellent tacos and the salsa is all good too. Pork belly taco was my favorite,ChdDSUhNMG9nS0VJQ0FnSUQ5XzRleWxnRRAB,Dallas,en,Tangibility,False,True,False,False,False
3329,I love TD easy to order online but taste better dinning in,ChdDSUhNMG9nS0VJQ0FnSUNBbmRXOF9RRRAB,Dallas,en,Tangibility,False,True,False,False,False
3333,Good food's but I am disappointed that they don't honor gifts card. They said it has to be ordered online and I tried to but to No success.,ChZDSUhNMG9nS0VJQ0FnSUNEeHNfc1J3EAE,Dallas,en,Responsiveness,False,False,False,True,False
3345,Great customer Service and delicious food,ChRDSUhNMG9nS0VJQ0FnSURkbWJFSxAB,Dallas,en,"Empathy, Reliability",True,False,True,False,False
3348,Went late one night after a concert. Saw a man lose control over his dog🤣. The food was good and the entertainment was a nice bonus.,ChZDSUhNMG9nS0VJQ0FnSUNEdzc2R1BBEAE,Dallas,en,Tangibility,False,True,False,False,False
3355,"One would ask why someone would bother to leave a review for a fast food chain joint in the first place, and I would just say ""Exceptionally good service."" Jose, the manager/counter cashier has elevated our experience far beyond any other trips to a fast food joint. I can't thank you enough my guy. You made our trip to Dallas much more enjoyable and memorable.",ChZDSUhNMG9nS0VJQ0FnSUQxazlPcUV3EAE,Dallas,en,Empathy,False,False,True,False,False
3365,Very clean and nice dining area. The bathrooms were clean. The staff was very friendly and helpful. Overall very nicely managed location.,ChZDSUhNMG9nS0VJQ0FnSUNqcHNYSE13EAE,Dallas,en,Tangibility,False,True,False,False,False
3368,Sorry I didn't eat there. Picked up some food for my kids,ChZDSUhNMG9nS0VJQ0FnSURkbHRHbGNnEAE,Dallas,en,Tangibility,False,True,False,False,False
3376,My short ribs was awesome. I also had the stuff potato 🥔 it was so much and so good it lasted me 2 days. The staff and chef are very polite and understanding. And please don't forget the desserts. THEY ARE AWESOME,ChZDSUhNMG9nS0VJQ0FnSUR4eS1DSUVREAE,Dallas,en,"Empathy, Assurance",False,False,True,False,True
3378,Food is Amazing and They ain't Stingy with Their Serving !! They Friendly and The Food is Mouth Watering Delicious New Favorite Spot!! Loaded Baked Potato is Huge and The Chopped Beef Sandwich Hit the Spot !!,ChdDSUhNMG9nS0VJQ0FnSURKalBuM3JRRRAB,Dallas,en,"Tangibility, Empathy",False,True,True,False,False
3379,It’s the smoke chicken for me!!,ChdDSUhNMG9nS0VJQ0FnSUNKLTQzWV9RRRAB,Dallas,en,Tangibility,False,True,False,False,False
3380,Had a rib plate today at lunch and babbbyyyy it was magnificent. I’m new to Dallas and been looking for some good bbq. I will be back!!!!,ChdDSUhNMG9nS0VJQ0FnSUNKeVoycTZBRRAB,Dallas,en,Reliability,True,False,False,False,False
3397,"So effortless. Giant portions will feed me for days. Lots of bang for my buck, and quite tasty.",ChdDSUhNMG9nS0VJQ0FnSUMxcnZhQm9RRRAB,Dallas,en,Tangibility,False,True,False,False,False
3398,"This place is a no frills tech advanced ghost kitchen that, while lacking a restaurant vibe environment, has such good food! I can see how they can put more emphasis on food quality and ingredients this way. I especially appreciate the offerings of Tanpopo. Everyone he introduced them to has loved their food and returned on their own! Highly recommend trying out food here!",ChZDSUhNMG9nS0VJQ0FnSUNqaW8yQ2ZREAE,Dallas,en,"Tangibility, Reliability",True,True,False,False,False
3401,"JUST ALL AROUND EXCELLENT!!!..I LUV THE TECHNOLOGY CASHLESS EXPERIENCE..FOOD BE HELLA GUUUD!..GUD MOVIES,VIDEOS POPPN..YEAH ILL BE BACK REPEATEDLY..ON MY SOUL!..AND IM VEGAN FULLY!!..SIMPLY",ChZDSUhNMG9nS0VJQ0FnSURWMmQ2b1VnEAE,Dallas,en,Empathy,False,False,True,False,False
3424,The lady came in and didn't wash her hands thought she was going to fix my sandwich. I don't think so,ChdDSUhNMG9nS0VJQ0FnSURwaTlTMTBRRRAB,Dallas,en,Reliability,True,False,False,False,False
3448,Hello the customer service is excellent portions r ok but TASTE IS VERY MUCH SO HORRIBLE everything was spoiled and tasted reheated I spent $63 WELL EARNED DOLLARS and was TOTALLY DISSATISFIED not trying to make others not try BUT I WANT BE RETURNING!!!!!!,ChZDSUhNMG9nS0VJQ0FnSURkeTZ6Q1pBEAE,Dallas,en,"Reliability, Tangibility",True,True,False,False,False
3449,They do great barbecue- yummy.,ChZDSUhNMG9nS0VJQ0FnSUMxOC1IZVd3EAE,Dallas,en,Reliability,True,False,False,False,False
3471,Best Louisiana Fried chicken location.,ChZDSUhNMG9nS0VJQ0FnSUNGaThTQlZ3EAE,Dallas,en,Tangibility,False,True,False,False,False
3476,The waiters are so nice and the food is so so good all the time. The place is always real clean and feels like home,ChdDSUhNMG9nS0VJQ0FnSUREbTk3aHlRRRAB,Dallas,en,"Empathy, Tangibility",False,True,True,False,False
3485,Good tacos,ChdDSUhNMG9nS0VJQ0FnSUNEaHRyT3R3RRAB,Dallas,en,Reliability,True,False,False,False,False
3507,Easy 5 star service and atmosphere. We've eaten aout half of the entire menu already and everything has been fantastic. Portions are ridiculously big.,ChdDSUhNMG9nS0VJQ0FnSUNqbHBtbm53RRAB,Dallas,en,"Assurance, Tangibility",False,True,False,False,True
3523,"Them brothers got it going on.. My wife had Catfish, eggs, and cheese grits with French toast, and I had the Colorado omelette with cheese grits and butter toast.. One of the few places in the city that can make it taste like back home in Mississippi…",ChdDSUhNMG9nS0VJQ0FnSUM5X2EtMmpRRRAB,Dallas,en,Tangibility,False,True,False,False,False
3530,Every time I go in there the customer service sucks I don’t know about the day shift But 2nd shift sucks they need to learn Some customer service skills Oh yeah! I ordered two 6 inch and it looked more like a 5 And my bread was over toasted 🤦‍,ChZDSUhNMG9nS0VJQ0FnSUNOM1lhS1JREAE,Dallas,en,"Responsiveness, Tangibility",False,True,False,True,False
3536,Please do not eat this it gave me diarrhea 🤦,ChZDSUhNMG9nS0VJQ0FnSUM5MjRMaWRnEAE,Dallas,en,Assurance,False,False,False,False,True
3537,I don't even write reviews. I don't have the time for that mess but imma surely make time for this one. First of all it's tacobell there's no real expectation for fast food. Still when you can't even throw some beans and cheese on a tortilright there's some issues. That definitely needs to be addressed. All I wanted was a few simple burritos. And what I got was that crap I ordered a chicken enchilada burrito and I only got a few small slivers of chicken. I don't understand how that passes as a proper made chicken enchiladas burrito. Especially given the fact you have a menu to guide you and a specific measurement scoop to give the exact amount everytime.that is wrong and disrespectful in so many levels.look I get it it i really do sometimes you just may not have the right amount to make the proper portion of an item pulled or maybe just out of stock. But that don't mean that you can make a person believe that they will be getting what they ordered. All I got was a rice and cheese with red sauce burrito. you couldve just said we dont have that item available at this time not make people pay for it anyway. You took my money and just slapped crap into a tortilla knowing thats not at all what i paid for WRONG AND UNPROFESSIONAL. There's a difference of making mistakes and just down right not doing it right just because you just dont care. If your gonna do it do it right or not at all not a recommended place to eat at,ChdDSUhNMG9nS0VJQ0FnSUM5X3VTcXdBRRAB,Dallas,en,"Reliability, Assurance",True,False,False,False,True
3544,"Order from DoorDash here , y’all employers need to stop being lazy make sure everything correct in the bag.",ChdDSUhNMG9nS0VJQ0FnSUM5OWJuVHV3RRAB,Dallas,en,Responsiveness,False,False,False,True,False
3552,Burger & wings fire !!! Love me some hood food,ChdDSUhNMG9nS0VJQ0FnSUNKczRQdHN3RRAB,Dallas,en,Tangibility,False,True,False,False,False
3558,"Food was ok, but the prices is unreal for what you receive!",ChdDSUhNMG9nS0VJQ0FnSURkdGVid2xBRRAB,Dallas,en,Assurance,False,False,False,False,True
3559,Spent $55 for 2 plates when I tell you it was so old and cold omg. I should had known when I saw Indians it was going to be a bad experience. Please please stay far far away from this dump,ChdDSUhNMG9nS0VJQ0FnSURkMXR5QnRRRRAB,Dallas,en,Empathy,False,False,True,False,False
3560,The meat they gave me looked old and so did the pecan pie I literally ordered this right now for lunch paid 27$ for my meal. I should have gotten my money's worth. Instead I m praying I don't get food poisoning from just trying it,ChdDSUhNMG9nS0VJQ0FnSUNOODZqOTJnRRAB,Dallas,en,Reliability,True,False,False,False,False
3568,My experience was fantastic ! Love the great customer service they provided ! The Manager Maria was amazing and the sweetest ! And the food was delicious !Def would recommend this place . Def will be coming back n brining my family again,ChdDSUhNMG9nS0VJQ0FnSUNEXzlDejVnRRAB,Dallas,en,"Empathy, Assurance",False,False,True,False,True
3571,If I could give negative stars I would. Girl who took my order left the com open so I heard her arguing with another employee. Git to the window they tried to give me the wrong order. They didn't even have mi e in the computer. Took 3 different people asking me what I had ordered. I only went there because I seen that cherry dipped cones were back. Bordered banana split blizzard instead. All the toppings were at the top. Worst Dairy Queen I have ever been too.,ChdDSUhNMG9nS0VJQ0FnSUQ5bUpUc19BRRAB,Dallas,en,Reliability,True,False,False,False,False
3585,Deliciously fresh! Very clean and new!,ChZDSUhNMG9nS0VJQ0FnSUREcjczcEdnEAE,Dallas,en,Tangibility,False,True,False,False,False
3591,I got the double bacon classic combo. $14.06 and the burger was still raw. Waste of money this trip,ChZDSUhNMG9nS0VJQ0FnSUQ5MV9qZlF3EAE,Dallas,en,Reliability,True,False,False,False,False
3593,"Mitch, the general manager, was very kind when my order got canceled. Generous and attentive.",ChZDSUhNMG9nS0VJQ0FnSUQ5OVBTMWF3EAE,Dallas,en,"Empathy, Responsiveness",False,False,True,True,False
3601,The amount of food they give you can't beat it.,ChdDSUhNMG9nS0VJQ0FnSUNkXzRhQXlnRRAB,Dallas,en,Reliability,True,False,False,False,False
3602,"I don't know why I continue to give this restaurant opportunity after opportunity. They continually get my order wrong, and the quality of the food is bad. The neighborhood isn't the best, so I won't be eating here anymore. I wouldn't recommend this place to anyone!",ChdDSUhNMG9nS0VJQ0FnSUNkd3BuWHhBRRAB,Dallas,en,Reliability,True,False,False,False,False
3603,"Every thing on the plate I ORDERED IS DRIED OUT, I do mean DRIED OUT money wasted NEVER EVER AGAIN ONE AND DONE!!!!",ChdDSUhNMG9nS0VJQ0FnSUR0NzdIZDNBRRAB,Dallas,en,Reliability,True,False,False,False,False
3615,"Great place for Mexico food, The Clean restaurant and good customer service is the main reason I come back to this place.The food is made to order. And is always fresh.",ChdDSUhNMG9nS0VJQ0FnSUQ5bDhqaHlBRRAB,Dallas,en,"Reliability, Tangibility",True,True,False,False,False
3628,"This place is HORRIBLE!!!! There’s always something going on! They always claim the system is down, or they can only take cash which they never give me a receipt back . I made an order and they suggested something else because it would take 2 minutes like do your dawm job! Food is stale",ChdDSUhNMG9nS0VJQ0FnSUN0dVBTVy13RRAB,Dallas,en,Reliability,True,False,False,False,False
3643,No where to sit. Food is average. And they expect you to eat a tender meal dry. If not you have to pay for sause that should be free. So just find a different location cause this one sucks,ChZDSUhNMG9nS0VJQ0FnSUM5aWRyR0N3EAE,Dallas,en,Assurance,False,False,False,False,True
3644,Chicken strips were dried out don't want no more!,ChdDSUhNMG9nS0VJQ0FnSUNkMWZ5NjRRRRAB,Dallas,en,Reliability,True,False,False,False,False
3649,This location in particular is a strain on the overall McDonald's brand. Just drive the extra few minutes to the next one. Trust me.,ChZDSUhNMG9nS0VJQ0FnSUNEcWZUcWZ3EAE,Dallas,en,Assurance,False,False,False,False,True
