,text,reviewId,city,lan,5D,Reliability,Tangibility,Empathy,Responsiveness,Assurance
2814,The best pizza on the south side imo. Love this place been going since I was a lil kid,ChdDSUhNMG9nS0VJQ0FnSUREdVptTV9BRRAB,Chicago,en,Reliability,True,False,False,False,False
2818,Go to the 95th location!!!!! Denied me paying over the phone after they denied my brother who I sent with my card to pay. The worker over the phone hung up while I was asking a simple question and stated “we’re closing” then hung up. If you aren’t closed and I ordered wait for me to talk. The food is also not worth the effort so never again you should really work on your people skills. And check the account I usually give great reviews but this was by far some of the worst customer service . Do Better!,ChZDSUhNMG9nS0VJQ0FnSUROb3BMU0RREAE,Chicago,en,Responsiveness,False,False,False,True,False
2819,"I'm a Long time customer to this location. Love the food but after tonight, they lost a customer. Ordered a medium pizza with bbq wings. They sent regular wings with hot sauce on the side. I called back and the option were a refund or an exchange. I asked for refund and they were going to come pick up the wings. Perfectly find with me. However, the gentleman on the phone started to joke around on the phone while I was giving my information. He even had the the nerve to compare me to previous customers that tried to rip them off. Good food will never be worth disrespect and poor customer service.",ChdDSUhNMG9nS0VJQ0FnSUNOX0tuSnBBRRAB,Chicago,en,Empathy,False,False,True,False,False
2822,"I just gave a call to inform them that the chicken I ordered was so bad dry and with bad taste, I believe it was from yesterday. I been their customer for a long while now and I can tell the difference between a roast chicken from a day before and a one from today. The lady that answered swore that they don’t do that she did not even let me talk , it was rude of her side because we are customers we pay for a good service at the end she hung the phone on me.",ChdDSUhNMG9nS0VJQ0FnSUM5LU5Xemt3RRAB,Chicago,en,Empathy,False,False,True,False,False
2824,I order from here and tortillas had mold,ChdDSUhNMG9nS0VJQ0FnSUQxdGFXVy13RRAB,Chicago,en,Reliability,True,False,False,False,False
2857,Asked to wait 20mins for a bar counter and I was served with a burnt cuban torta. And when I complained to the bar tender and the answer I got was that's how it's made.. burnt since its cooked in oven.. wow The bread was burnt and the bacon inside as well. They don't take feedback genuinely.,ChZDSUhNMG9nS0VJQ0FnSUNOcklpMEpREAE,Chicago,en,"Assurance, Empathy",False,False,True,False,True
2858,Wet Italian Beef Sandwich is the way to go! I regret not getting The Works. Great spicy sandwich!,ChdDSUhNMG9nS0VJQ0FnSUNqMEp5VHJnRRAB,Chicago,en,Tangibility,False,True,False,False,False
2859,The only possible reason to call this Chicago pizza is because you buy it in Chicago. Chicago has the best pizza in my opinion. This wasn’t it. Worse pizza? Maybe.,ChZDSUhNMG9nS0VJQ0FnSUNEdjZIaExnEAE,Chicago,en,Tangibility,False,True,False,False,False
2862,This must be the worst Chicago deep dish pizza we ever had. The crust is dry and tasteless. Not a lot of cheese. Overall tasted like $3 frozen pizza from supermarket freezer section. However I paid $11.99 for that. Should have read the review first b4 buying.,ChdDSUhNMG9nS0VJQ0FnSUM5eTUtSTJ3RRAB,Chicago,en,Tangibility,False,True,False,False,False
2878,"This is my go to at ORD. Tasty food, fast service, friendly staff. The burritos are pretty big and keep you full for hours. It's located in a food court, so plenty of seating",ChZDSUhNMG9nS0VJQ0FnSUNka1BiekpREAE,Chicago,en,"Responsiveness, Empathy",False,False,True,True,False
2883,Staff is cool. Food is good. But the owner is an a hole!! They had not even closed and he was forcing us to put our beer in a cup and leave!!! Grouchy old man needs to retire!,ChZDSUhNMG9nS0VJQ0FnSUMxLWFfRUtREAE,Chicago,en,"Empathy, Assurance",False,False,True,False,True
2885,"It is overpriced, I can't believe they charge $150 dollars for one order of crab legs.",ChdDSUhNMG9nS0VJQ0FnSURKcTZtWTdBRRAB,Chicago,en,Tangibility,False,True,False,False,False
2890,Miguel took my order without making me feel bad given there was kiosks I could have ordered from. The kiosks don’t let me get the double impossible whopper like I usually get. Miguel was very polite and attentive. Wish more fast food places had employees like Miguel.,ChZDSUhNMG9nS0VJQ0FnSUNsdXJxUlhREAE,Chicago,en,Empathy,False,False,True,False,False
2900,Muy Rico,ChdDSUhNMG9nS0VJQ0FnSUQ5emJIdmdnRRAB,Chicago,en,Tangibility,False,True,False,False,False
2906,"not enough salt, undercooked. not even half worth the money",ChdDSUhNMG9nS0VJQ0FnSURsck5HZV9RRRAB,Chicago,en,Reliability,True,False,False,False,False
2907,It was an airport so not the best atmosphere but the pizza was great.,ChdDSUhNMG9nS0VJQ0FnSURGX3VxeG5RRRAB,Chicago,en,Tangibility,False,True,False,False,False
2917,If you want great quality food come here they don’t disappoint,ChdDSUhNMG9nS0VJQ0FnSUREMDZfY3BnRRAB,Chicago,en,Reliability,True,False,False,False,False
2925,Had a fun time walking the town,ChZDSUhNMG9nS0VJQ0FnSUNaczViMlN3EAE,Chicago,en,N/A,False,False,False,False,False
2929,Live and active with great food,ChZDSUhNMG9nS0VJQ0FnSURKc2RtOEFREAE,Chicago,en,Tangibility,False,True,False,False,False
2937,"Der Service hier ist nicht perfekt und als Mitarbeiter, der nur 30 Minuten Pause hat und begrenzte Zeit zur Verfügung steht, würde man denken, dass sie das Essen etwas schneller zubereiten würden. Aber ehrlich gesagt werde ich weniger als 10 Minuten haben, um das Essen in meinem Mund hinunterzuschlingen wie ein dicker Amerikaner. Basically, customer service here is poor and unprofessional and unreliable. They are obvious when it comes to ignoring your questions or concerns. The women up front have an attitude majority of the time. They will talk smack about you once you walk away whether they helped you or ignored you and just stood there aimlessly when you’re trying to talk to them. Staff here will also attempt to accuse you of dining and ditching if you are by yourself and need to go to the bathroom and go back to your table. It’s absurd. Please choose somewhere else to eat.",ChdDSUhNMG9nS0VJQ0FnSURsNWFXY2tRRRAB,Chicago,en,"Responsiveness, Empathy",False,False,True,True,False
2942,The food and service was ok. Nothing special .,ChdDSUhNMG9nS0VJQ0FnSUR4dDlPSHRRRRAB,Chicago,en,Reliability,True,False,False,False,False
2948,"This has been my first time eating in Mis Tacos. Not bad, plenty of space, a bit hot but summer is coming, fast service and the plates are huge. Average per person can be up to $20 but based the portions it’s well deserved. The quesabirrias were on point along the consume. Definitely a place to come back to.",ChZDSUhNMG9nS0VJQ0FnSUNqOEwzNFNBEAE,Chicago,en,"Reliability, Tangibility",True,True,False,False,False
2949,Food tasted old. Not returning,ChdDSUhNMG9nS0VJQ0FnSUQ5MHNPWDFnRRAB,Chicago,en,Reliability,True,False,False,False,False
2952,"Food is good, but they're always messing up my order. And when I call them, waitress always blame one another.",ChZDSUhNMG9nS0VJQ0FnSUQxdkxuSWNBEAE,Chicago,en,Reliability,True,False,False,False,False
2961,Awful host and server,ChdDSUhNMG9nS0VJQ0FnSUREN1pudHZRRRAB,Chicago,en,Empathy,False,False,True,False,False
2969,Do not use their app to order. Items are out of stock and rather than inform you of this they cancel your full order,ChdDSUhNMG9nS0VJQ0FnSUNkMVpMM3pRRRAB,Chicago,en,Responsiveness,False,False,False,True,False
2973,7:20 AM I order a Bloody Mary. Bartender said I could only get my drink with double. Cost $25 + $3. Tip,ChZDSUhNMG9nS0VJQ0FnSUM5ME5Pd1dREAE,Chicago,en,Tangibility,False,True,False,False,False
2978,Grilled' chicken sandwich was COLD and accompanying fries were UNCOOKED. Did bot have time to go back and ask them to re-serve. Lesson learned - stick to McD at airports.,ChZDSUhNMG9nS0VJQ0FnSUMxbUpxblV3EAE,Chicago,en,Reliability,True,False,False,False,False
2979,"I was walking through Term 3 and noticed O'Briens. I have dined at their Loop Restaurant before and was dying for a good Cheeseburger so I stopped. I asked for it cooked medium and the girl at the register nodded yes. To my surprise 90 seconds later I was handed my order. As it turns out the burgers are pre-grilled and thrown on the griddle to warm up to serve. So my burger was not ""medium"". I had to get to my gate so I just chuckled at the girl and gave her a shame on you type finger wave. The burger wasn't bad, but not grilled fresh. Do yourself a favor and walk two more minutes to Chili's for a Big, freshly grilled burger and fries at the same price.",ChdDSUhNMG9nS0VJQ0FnSUN4c2RxLXB3RRAB,Chicago,en,Reliability,True,False,False,False,False
2980,"Best service I’ve had in YEARS, just come here for a beer or a sandwich. The guy who served us was a gem. You won’t be disappointed.",ChZDSUhNMG9nS0VJQ0FnSUNsMXBMblFREAE,Chicago,en,"Empathy, Responsiveness",False,False,True,True,False
2981,"The fish n chips were nasty which a firm gross thing in them and the chicken sandwich was ok, but very plain and dry. Definitely not worth a $40+ bill for those two things...",ChZDSUhNMG9nS0VJQ0FnSUM1dDZtSmV3EAE,Chicago,en,Reliability,True,False,False,False,False
2985,Service was great and drinks were delsih.,ChdDSUhNMG9nS0VJQ0FnSUREc2FTUDhRRRAB,Chicago,en,"Empathy, Tangibility",False,True,True,False,False
2988,Nice to see an old friend Mercedes she was a waitress at berwyn location. The service was great and the food was,ChdDSUhNMG9nS0VJQ0FnSUREaXR1MDBRRRAB,Chicago,en,"Empathy, Reliability",True,False,True,False,False
2995,I ordered a seafood dish and they made everything fresh to order. Pretty good food and the service is good too,ChdDSUhNMG9nS0VJQ0FnSUNEcWMyMG1nRRAB,Chicago,en,"Reliability, Assurance",True,False,False,False,True
2997,I called to complain about my order apparently you get a spoon full of asada meat on a chilaquiles plate almost paid $20 to get so little these restaurants want to raise prices even charge you service fee for a minimal effort platter never again WENT to a restaurant called a chilaquil for the same platter more steak and more to offer as u can see the picture on the righ under the zacatacos make your money worth it go to el chilaquil paid 16 for their platter located on southwest highway,ChZDSUhNMG9nS0VJQ0FnSUNqenRLQ1dBEAE,Chicago,en,Tangibility,False,True,False,False,False
3017,JOSE THE BARTENDER IS BACK. Off Monday and Wednesdays. Confirmed 12/20/2023!,ChZDSUhNMG9nS0VJQ0FnSUMxc09LV1RBEAE,Chicago,en,Assurance,False,False,False,False,True
3030,"Had the vegan burger, was tepid and bland. I was starved so it got the job done. According to the other reviews the service apparently can be quite dismal but I lucked out I guess because there was no line and the service was fine. Was a little surprised the burger was only like warm considering they make it in front of you, a la carte. The True spread was good, it's their signature 3 sauce combo which they will tell you about, cheese is extra $, I only tried their burger.",ChZDSUhNMG9nS0VJQ0FnSUNNeTh6YWZBEAE,Chicago,en,"Reliability, Responsiveness",True,False,False,True,False
3035,"The food is very good. The rice is vgood. This is the true test of good mexican food. Great staff, friendly. My only complaint - for indoor dining, the prices merit real silver wear. Not sporks nov 2022 the pozole was awesome. Plenty of meat n hominy. The carrotc and cauliflower spcey mix is vgood. April 2024. I tried the shrimp a la Diablo. Delicious. Beaware- no refills on drinks",ChdDSUhNMG9nS0VJQ0FnSURJbS16c2lnRRAB,Chicago,en,Tangibility,False,True,False,False,False
3038,The food had old taste and over seasoned,ChdDSUhNMG9nS0VJQ0FnSUM5aWFiMGxRRRAB,Chicago,en,Reliability,True,False,False,False,False
3049,"The food is fantastic, great service and it’s a nice place. But more importantly prices are very low….",ChdDSUhNMG9nS0VJQ0FnSUM5M3NmNnlBRRAB,Chicago,en,Assurance,False,False,False,False,True
3066,$24 for a burrito bowl and water. This doesn’t include the horrível customer service you get with it.,ChZDSUhNMG9nS0VJQ0FnSUNackpxOGFnEAE,Chicago,en,Empathy,False,False,True,False,False
3067,Super ghetto didn't have rice or beans but still expected people to pay full price. Fire the whole staff start over. Not a atmosphere for family's or anyone,ChZDSUhNMG9nS0VJQ0FnSUNad01pREZnEAE,Chicago,en,"Tangibility, Assurance",False,True,False,False,True
3090,"The car in front of me was sitting waiting to make an order, before me, for 10 minutes. After waiting for 15 minutes in the drive through, my order was not taken! I was hoping to have food, while waiting for my air port pick up. I had to pick my daughter with no sliders. This is not fast food, it's terrible service! I should of gone to Micky's D. VERY POURLY MANAGED WHITE CHASTLES. There are much better FAST food places in the area.",ChZDSUhNMG9nS0VJQ0FnSUNEZ2RLalpREAE,Chicago,en,Responsiveness,False,False,False,True,False
3098,"I got the brisket sandwich. The meat was sitting in liquid and literally had no smoke flavor or anything. The sandwich is $16.49 and they have the nerve to be using sweet baby rays bbq sauce. How dare you charge that much and not even have housemade bbq sauce?! The buns aren’t toasted either. The older white lady was standoffish, and borderline rude. She kept walking off on customers and not even acknowledging them except to say “what you getting?” If you just have to eat try them, go for it. Myself, $16 plus dollars for JUST an unflavored sandwich i’d rather have a pre packaged chicken ceasar salad and chips from the airport shops. I was very disappointed.",ChZDSUhNMG9nS0VJQ0FnSURackwyeFRREAE,Chicago,en,"Assurance, Empathy",False,False,True,False,True
3101,"Just got brisket and mac & cheese pre-flight. I should have known when all other restaurants had a line and this place had no line. I took a chance. I am sorry I did. The brisket had zero flavor other than the BBQ sauce they loaded on. The mac & cheese was the worst cheese sauce soup with boiled shells I have EVER had. Worst yet, rude, less than friendly employees to serve brisket $16.49 and mac $5.49. Never again.",ChdDSUhNMG9nS0VJQ0FnSURKNHA2YzZRRRAB,Chicago,en,"Reliability, Empathy",True,False,True,False,False
3105,"They give you one cold tortilla and put cold meat on it. Ran out of cilantro before me, but it wouldn't've tasted good anyway. Watched the lady making tacos put toppings that customers specified they didn't want. She picked the onions off my taco after ignoring me when i said no onion, she didn't even get them all. Good thing I'm not allergic.",ChdDSUhNMG9nS0VJQ0FnSUMxMnNESWxnRRAB,Chicago,en,Empathy,False,False,True,False,False
3108,"I'm not sure why this place got such horrible reviews. It's a breakfast taco and people act like it's supposed to be fine dining. I had an egg/beef taco asked for an extra tortilla and salsa on top. It was absolutely perfect for 7:30am protein pick me up. Yes, they had one woman running it but compared to Dunkin the wait was nothing. I would definitely eat here again.",ChdDSUhNMG9nS0VJQ0FnSUNWNWRfYjhnRRAB,Chicago,en,Responsiveness,False,False,False,True,False
3127,"Love coming here, been coming for years. You want some tacos they are amazing",ChZDSUhNMG9nS0VJQ0FnSUNqbm9MSlVnEAE,Chicago,en,Tangibility,False,True,False,False,False
3128,This used to be my go to for al Pastor Tacos but the last couple of times I’ve gone back they have no seasoning at all. And I’ve tried them just to see if they get better but they don’t. They used to be the best not sure what happened to them.,ChdDSUhNMG9nS0VJQ0FnSUNEcWQyMjF3RRAB,Chicago,en,Reliability,True,False,False,False,False
3140,Good food and service!,ChdDSUhNMG9nS0VJQ0FnSUREcjVMTjl3RRAB,Chicago,en,Assurance,False,False,False,False,True
3143,"We went to Chet’s for brunch and it was amazing! Jorge, our waiter provided exceptionally friendly service and the food was amazing.",ChZDSUhNMG9nS0VJQ0FnSUR0bnREUE9nEAE,Dallas,en,"Empathy, Reliability",True,False,True,False,False
3151,Great lunch! Recommend any of their sandwiches!,ChdDSUhNMG9nS0VJQ0FnSUNqbkp6bWxnRRAB,Dallas,en,Reliability,True,False,False,False,False
3154,Fast and nice,ChdDSUhNMG9nS0VJQ0FnSUNqaElyVDNRRRAB,Dallas,en,Responsiveness,False,False,False,True,False
3156,"Really wanted to sit outside, but tears and tables were locked up.",ChZDSUhNMG9nS0VJQ0FnSUREbThmMU13EAE,Dallas,en,Tangibility,False,True,False,False,False
3157,food was like a normal chick fi la service is ok for this place!,ChdDSUhNMG9nS0VJQ0FnSUREdnJIUjlRRRAB,Dallas,en,"Reliability, Responsiveness",True,False,False,True,False
3162,"Really great wings, relaxed atmosphere, great sauce and service. Good lunch deals/ late night deals for $12 and decent selection of beers (including local varieties). Lots of frozen cocktails too",ChdDSUhNMG9nS0VJQ0FnSUNEaF9fSWdBRRAB,Dallas,en,"Tangibility, Responsiveness",False,True,False,True,False
3170,The only bad review I can give this place is the food was not seasoned at all the lemon pepper buffalo was a strange combination. . . . .the chicken tenders looked great however the batter on the chicken was nasty. . . .the fires where salty. .. .the salad was was good though but that's it. I wouldn't eat here again spent a lot of money for terrible food. . .color me disappointed.,ChZDSUhNMG9nS0VJQ0FnSURkeWZHVUZnEAE,Dallas,en,Reliability,True,False,False,False,False
3173,"Update: Try their very good soup!! Be prepared to wait for your food. Not a quick lunch by any stretch. Allow extra time, or get there early. From the time I got in line to when I received my order of soup and salad — it was over 30 minutes. Pretty good lunch! The soup was very thick, (like stew) and spicy so I added some beef broth I had a my office. Today I tried the chicken salad. Not as good as the beef Barbados I had last time. They still do not have a very mild option on salsa. All of the salsa choices were hot. Still Very busy and seating was hard to come by. The line was about 10 people deep when I showed up just after 12 on a Wednesday for lunch. Employees are friendly but seemed overwhelmed both times. Go outside of lunch hours, if you can. Today I did not feel the food made up for the long wait time. I don’t usually have a full hour for lunch.",ChdDSUhNMG9nS0VJQ0FnSURRX2JhNzFnRRAB,Dallas,en,Responsiveness,False,False,False,True,False
3178,"Yum! A cute and casual spot. Their servers were really nice. You HAVE to get the pastor, it was some of the best I've had in a while",ChZDSUhNMG9nS0VJQ0FnSURENGJERUVBEAE,Dallas,en,Empathy,False,False,True,False,False
3190,This is suppose to be a drop off spot UPS and they never answer their phone. I can only imagine how their customer service will be,ChdDSUhNMG9nS0VJQ0FnSURBeXAzRTRBRRAB,Dallas,en,Reliability,True,False,False,False,False
3195,Great homemade Mexican food,ChZDSUhNMG9nS0VJQ0FnSUROd3NtVktBEAE,Dallas,en,Tangibility,False,True,False,False,False
3197,I love my tortiyas from this place.,ChdDSUhNMG9nS0VJQ0FnSUNEdGMzdDBnRRAB,Dallas,en,Tangibility,False,True,False,False,False
3198,"Fast service, great food!!!!",ChdDSUhNMG9nS0VJQ0FnSUNkbU4tcjR3RRAB,Dallas,en,"Responsiveness, Tangibility",False,True,False,True,False
3200,"We went to dinner at the Grill and Vine restaurant as a party of seven on April 8th. Five of the people were satisfied with their meal, but my daughter and I ordered the kale and quinoa salad, which was extremely sparse. It had virtually no quinoa, possibly one cut up apricot and one cut up cucumber and dressing that was advertised as curry, but tasted like pure oil. The kale was very hard and inedible. Each of us was charged $16 for our salads which amounted to $32. We were both extremely disappointed and upset but were hosting guests from out of town and did not want to complain or have to wait 20 minutes for new dinners if we ordered them. It was already a long wait to get our food originally. I am extremely upset and no one is getting back to me from management. My voicemail is sitting ignored. I offered to scan and send a copy of our receipt so they could give me a refund which be would be a small portion of what we spent I am looking for a refund for those two salads .Wish me luck. By the way, the atmosphere was lovely and our server Alfredo was great. My advice: avoid the kale and quinoa salad like the plague.",ChZDSUhNMG9nS0VJQ0FnSUREaFo2LVp3EAE,Dallas,en,"Reliability, Empathy",True,False,True,False,False
3203,"I booked this venue for Valentine’s Day with my wife. $85 per person is reasonable so I booked it. We were greeted promptly and politely by the hostess. The restaurant was basically empty, which made me wonder why the booking time was so limited. It took a few minutes to be greeted and offered drinks, but the bar was busy so we understood. When we placed our order, we watched our drinks sit on the bar for 8 minutes before my wife got up and got them for us. When it came time to order from the fixed menu, I was concerned when they didn’t ask what temperature I wanted my filet. Come to find out, it’s only well done. They brought out my plate with mushrooms, some sort of potato, and a thin filet cooked WELL DONE. It was painfully obvious the steak was premade and microwaved to order. My wife got scallops and risotto, the scallops had a strong fishy smell to them, which is NOT in the norm. I sent my steak back to be prepared medium rare as a filet should be. The product they returned to me was BLUE RARE at best. At this point, I was annoyed. So I asked them to return the food and bring us our check. I gladly paid for my wife’s meal since she tolerated the scallops. The oxtail pie appetizer was bland, and the cappuccino tomato soup starter was good, but was maybe an ounce. To top it off, they brought h wife her dessert and sent back mine since I returned my meal, and requested it to be removed (I took one bite of my well done steak). While I understand they shouldn’t just hand stuff out, they should have at least made an effort to remedy the poor food quality. I don’t blame the server at all. Either way, I paid $113 for my wife’s meal that was mediocre at best. The risotto was bland and overcooked along with the overly fishy scallops. I hope management fixes this for future diners. Luckily, we found an Italian place down the street to eat.",ChZDSUhNMG9nS0VJQ0FnSUNkMXQzRERREAE,Dallas,en,Reliability,True,False,False,False,False
3204,Came here for new years eve and was very disappointed with the service. The lady server didn't want to work that day. The food was warm (sea bass & wife order the stake). It was a set menu for New Years eve. Was not worth the price!,ChdDSUhNMG9nS0VJQ0FnSUMxbGRmdWxnRRAB,Dallas,en,Assurance,False,False,False,False,True
3221,Their cream cheese and tomato bagel was fresh and yummy!,ChZDSUhNMG9nS0VJQ0FnSUREamF1VlZREAE,Dallas,en,Tangibility,False,True,False,False,False
3222,This is my absolute favorite sandwich place - the Kessler is basically the perfect sandwich. And the staff are always so friendly and helpful.,ChdDSUhNMG9nS0VJQ0FnSUREMmIzNnFBRRAB,Dallas,en,Empathy,False,False,True,False,False
3224,Amazing customer service,ChZDSUhNMG9nS0VJQ0FnSUREeE5EcllnEAE,Dallas,en,Assurance,False,False,False,False,True
3231,"These were some of the best empanadas we have ever had! We originally stopped here as part of a food tour. The food was so incredible that we stopped by again for lunch the next day! Everything is made fresh, and there is a quite a variety of empanadas to try! If we're ever back in Dallas, this spot is on our list of must visit!",ChdDSUhNMG9nS0VJQ0FnSUNqekxYbjBnRRAB,Dallas,en,Reliability,True,False,False,False,False
3235,Good food and drink. Place was clean. A bit small so if it gets crowded so you may have to take to go.,ChdDSUhNMG9nS0VJQ0FnSUREbnJHbG1RRRAB,Dallas,en,Tangibility,False,True,False,False,False
3248,"Great location, wonderful atmosphere, tasty food, just a bit pricey…",ChdDSUhNMG9nS0VJQ0FnSUREN3JEXzVnRRAB,Dallas,en,"Tangibility, Reliability",True,True,False,False,False
3252,"Henry's Majestic: A Disaster From Start to Finish Starving after Church, Service Left Us Praying for Salvation We arrived at Henry's Majestic with high hopes after hearing good things, only to be met with a nightmare of a dining experience. Let's just say our Easter celebration went from holy to ""holy moly, this place is bad!"" Reservations Don't Mean Reservations Despite having a reservation, our party of ten (including restless kids) waited a soul-crushing **hour and a half** for our food. By the time it arrived, we were famished and past the point of polite conversation. A Sticky Situation (Literally) A quick trip to the men's room did little to improve our mood. The floor was a disgusting tribute to those who came before us, leaving a lingering question about the overall cleanliness of the establishment. Food? More Like a Food Quest The agonizing wait for our entrees wasn't the end of the saga. After finally getting our food, it took another **45 minutes** just to receive a measly dessert. Apparently, patience is a key ingredient at Henry's Majestic, because you'll need it in biblical proportions. The Kitchen Gods Said ""No"" to My Friend's Meal One member of our party never even received their dinner! Two whole hours vanished, and poof, no food appeared. The waiter's excuse of a ""busy Easter rush"" was laughable considering we had reservations. Shouldn't they have been prepared for a holiday crowd? The Service? Non-Existent Our waiter, Sam, tried his best, but it wasn't enough to salvage this disaster. There were no apologies, no attempt to fix the situation, just an acceptance of defeat. The Last Supper (We Wish!) This experience left a worse taste in our mouths than last year's fruitcake. Henry's Majestic is a place we'll be avoiding like the plague. Save yourself the frustration and your hard-earned cash – take your Easter celebration elsewhere.",ChdDSUhNMG9nS0VJQ0FnSUNEcV82Sjd3RRAB,Dallas,en,"Reliability, Responsiveness",True,False,False,True,False
3255,Very good food quick services thumbs up !!!,ChdDSUhNMG9nS0VJQ0FnSUM5djQzbV9nRRAB,Dallas,en,Responsiveness,False,False,False,True,False
3272,My honey lemon pepper wings were undercooked completely!!! (Red center).. and the fries were overcooked completely and cold!! (Almost like biting into a potato chip).. and the sweet tea tasted like it had more water than tea!! But they did give me plenty utensils and condiments 🤷‍. Hopefully when employees start being replaced with robots then this establishment will be in the top 5 to start with…. I’m not basing this review off of 1 visit to this place… this is the 3rd and final visit! Each time the order was under or overcooked! Or stale! Or you’ll attempt to order chicken at 10 (they close at 11) and they’ll say they don’t have any chicken or fish left!!! Well why are you open? You don’t sell burgers!!! What yall stay open to sell fries and hope?? Smdh. * the young man at the drive thru was nice though…,ChZDSUhNMG9nS0VJQ0FnSUREeDkyY0FREAE,Dallas,en,Reliability,True,False,False,False,False
3276,"Employee was so nasty, not smiling, don’t care. I really don’t understand why she is there making everybody unhappy. she probably had a fight at home with her husband. Shrimp was cold and French fries were soggy so I asked for fresh new ones and she gave me after about a 10 minute wait but it was a mixture of old and new fries.",ChZDSUhNMG9nS0VJQ0FnSUNEdnZuOFBREAE,Dallas,en,"Empathy, Tangibility",False,True,True,False,False
3287,Out of compassion of holiday traveling a smile and thank you was given. Overall this Greyhound site was a good experience. It's nice to see how the team here worked together to get the travelers what they needed.,ChdDSUhNMG9nS0VJQ0FnSURGdXAtV2dnRRAB,Dallas,en,Empathy,False,False,True,False,False
3305,"I flew into town to see what the hype was about at this place. I am highly impressed. The food is flavorful and cooked to perfection. You must try the salmon tacos, shrimp and grits, and the mexican corn. Might I add the steak is some of the best I have tasted in a while. Also, the owner allowed me to try a new menu item....fried catfish tacos & cajun fries.....ABSOLUTELY delish! The owners are very nice and gave me some freebies as well.",ChZDSUhNMG9nS0VJQ0FnSURlNk1XS1ZBEAE,Dallas,en,"Tangibility, Empathy",False,True,True,False,False
3313,This was my first time at Taco Kitchen but will most definitely not be my last. I had the steak quesadilla and it fulfilled every part of my stomach. If I could give it a 10-Star I would. I will most definitely be back.,ChZDSUhNMG9nS0VJQ0FnSUNPdGRDb01nEAE,Dallas,en,Reliability,True,False,False,False,False
3316,Meh. Crust on pizza wasn't good. Sauce came from a can. No meat on the sandwich. Drink was good. Atmosphere is nice.,ChdDSUhNMG9nS0VJQ0FnSURkdGZYNXZnRRAB,Dallas,en,Reliability,True,False,False,False,False
3319,"I was only in town for a couple of days and was looking for a good sit down pizza place where I could have a drink. This place was perfect, appetizers and pizza were delicious and Berenice gave great service",ChZDSUhNMG9nS0VJQ0FnSUN0ajlHTEdnEAE,Dallas,en,"Empathy, Reliability",True,False,True,False,False
3322,Nasty and overpriced pizza. The slices are huge but were still gross. Buy a box of frozen pizza from Walmart and it will taste better. It’s too bad because the service was great and the interior design of the restaurant is well done.,ChZDSUhNMG9nS0VJQ0FnSUMxNXEzYkxREAE,Dallas,en,"Tangibility, Reliability",True,True,False,False,False
3334,They were out of an LTO SHAKE,ChRDSUhNMG9nS0VJQ0FnSUNENHRZYxAB,Dallas,en,Responsiveness,False,False,False,True,False
3335,I stop yesterday at 615 am for breakfast and the guy said they barely just got there and that nothing was ready. According to Google they open up at 530 am. This is thru out the week as well. I believe an update for hours of operation in due.,ChZDSUhNMG9nS0VJQ0FnSURkeGRUMlp3EAE,Dallas,en,Reliability,True,False,False,False,False
3336,"Just had one of the worst experiences. I was doordashing and when I walked in, it took quite a while for someone to help. Three employees looked at me and said nothing. I finally had to walk behind the register to my order in order to get some help. IRIS, who I asked more than once if I could get some help, but got nothing as she finished a conversation with someone sitting in an office, finally makes her way to the register to confirm my order Lastly, my drink order was wrong. When I pointed that out, IRIS looked at me as if I was crazy. She then says, ""We don't have Dr. Pepper back here."" Instead of IRIS walking 50 feet to get the order right nor providing a cup, I had to ask for a cup to get the correct drink for my customer! Like, wow!! What happened to plain old customer service?!! If yall don't want to work, then don't please! As I was walking out, the manager, I assume dressed in all black, came out but didn't say thing. SMH!!",ChdDSUhNMG9nS0VJQ0FnSURkd29uTnhnRRAB,Dallas,en,Responsiveness,False,False,False,True,False
3337,"At the drive thru a guy told me that he couldn't take my order but it took him a long time to say it as if with shame, when I wanted to ask why a Hispanic woman shouted in Spanish that she couldn't sell me anything because she had no service or system. she was very rude, the worst customer service I have ever received!!!",ChdDSUhNMG9nS0VJQ0FnSURkeE9DRl93RRAB,Dallas,en,Empathy,False,False,True,False,False
3339,That catfish was everything!,ChdDSUhNMG9nS0VJQ0FnSUNqaXUya3hRRRAB,Dallas,en,Tangibility,False,True,False,False,False
3343,"Checked out some reviews before I went, oh my gosh I can not tell you how much I enjoyed the Catfish. The seasoning was great, big portions, staff was polite I will definitely be back again. Thank you",ChdDSUhNMG9nS0VJQ0FnSUNEdnEzWHdRRRAB,Dallas,en,"Tangibility, Empathy",False,True,True,False,False
3349,Door says lobby is open until 10 but doors are locked at 8,ChdDSUhNMG9nS0VJQ0FnSUNENk8zWWpBRRAB,Dallas,en,Reliability,True,False,False,False,False
3356,Had luncheon special today. Real good.,ChdDSUhNMG9nS0VJQ0FnSUNqM0x6Y2tnRRAB,Dallas,en,Tangibility,False,True,False,False,False
3358,"It's a lil hole in the wall (Gem) The Family stopped in for a bite to eat. Honey and family friendly. Food and portions were adequate. I ordered the beef brisket & rib meal. Very good The service was top notch and waitress were very attentive. Coming back to Texas, I/We will be back.",ChZDSUhNMG9nS0VJQ0FnSUREZ3ZHSkF3EAE,Dallas,en,"Empathy, Responsiveness",False,False,True,True,False
